[Measurement conditions]
Sample identification,
Comment - 1,"Configuration=5-axis Cradle safety limit, Owner=User, Creation date=2021/03/24 15:36:14"
Comment - 2,"Goniometer=Theta/Theta; Minimum step size 2Theta:0.0001; Minimum step size Omega:0.0001"
Comment - 3,"Sample stage=Chi-Phi-x-y-z stage 240 mm; Minimum step size Phi:0.01; Minimum step size Chi:0.01; Minimum step size X:0.01; Minimum step size Y:0.01; Minimum step size Z:0.001"
Comment - 4,"Diffractometer system=EMPYREAN"
Comment - 5,"Measurement program=C:\Users\User\Documents\User\Shimomura lab\program_shimomura lab\TiO2-LAO 2t-w 20-90 Ge220 dcore.xrdmp, Identifier={4F83D392-D46F-473C-9A04-935A26DDC74A}"
Comment - 6,"Fine Calibration Offset for 2Theta = 0.0130 deg"
Anode material,Cu
K-Alpha1 wavelength,1.5405980
K-Alpha2 wavelength,1.5444260
Ratio K-Alpha2/K-Alpha1,0.000
Divergence slit,Fixed,0.76mm
Monochromator used,YES
Generator voltage, 45
Tube current, 40
File date and time,25/7/2022 10:29
Unit cell,
h k l, 0 0 0
Scan axis,2Theta-Omega
Scan range,20.00000,90.00000
Scan step size,0.0200000
Omega offset,0.0000
No. of points, 3500
Scan type,CONTINUOUS
Phi,0.00
Psi,0.00
X,0.00
Y,0.00
Z,9.338
Time per step,0.176
[Scan points]
Angle, TimePerStep, Intensity, ESD
66.93000, 0.176, 4.0, 2.0000
66.95000, 0.176, 5.0, 2.2361
66.97000, 0.176, 3.0, 1.7321
66.99000, 0.176, 3.0, 1.7321
67.01000, 0.176, 3.0, 1.7321
67.03000, 0.176, 2.0, 1.4142
67.05000, 0.176, 2.0, 1.4142
67.07000, 0.176, 6.0, 2.4495
67.09000, 0.176, 0.0, 0.0000
67.11000, 0.176, 6.0, 2.4495
67.13000, 0.176, 2.0, 1.4142
67.15000, 0.176, 4.0, 2.0000
67.17000, 0.176, 7.0, 2.6458
67.19000, 0.176, 1.0, 1.0000
67.21000, 0.176, 1.0, 1.0000
67.23000, 0.176, 1.0, 1.0000
67.25000, 0.176, 1.0, 1.0000
67.27000, 0.176, 1.0, 1.0000
67.29000, 0.176, 2.0, 1.4142
67.31000, 0.176, 2.0, 1.4142
67.33000, 0.176, 3.0, 1.7321
67.35000, 0.176, 1.0, 1.0000
67.37000, 0.176, 4.0, 2.0000
67.39000, 0.176, 2.0, 1.4142
67.41000, 0.176, 4.0, 2.0000
67.43000, 0.176, 2.0, 1.4142
67.45000, 0.176, 3.0, 1.7321
67.47000, 0.176, 3.0, 1.7321
67.49000, 0.176, 4.0, 2.0000
67.51000, 0.176, 3.0, 1.7321
67.53000, 0.176, 3.0, 1.7321
67.55000, 0.176, 4.0, 2.0000
67.57000, 0.176, 1.0, 1.0000
67.59000, 0.176, 4.0, 2.0000
67.61000, 0.176, 1.0, 1.0000
67.63000, 0.176, 3.0, 1.7321
67.65000, 0.176, 4.0, 2.0000
67.67000, 0.176, 3.0, 1.7321
67.69000, 0.176, 2.0, 1.4142
67.71000, 0.176, 4.0, 2.0000
67.73000, 0.176, 5.0, 2.2361
67.75000, 0.176, 7.0, 2.6458
67.77000, 0.176, 5.0, 2.2361
67.79000, 0.176, 7.0, 2.6458
67.81000, 0.176, 6.0, 2.4495
67.83000, 0.176, 3.0, 1.7321
67.85000, 0.176, 2.0, 1.4142
67.87000, 0.176, 4.0, 2.0000
67.89000, 0.176, 4.0, 2.0000
67.91000, 0.176, 3.0, 1.7321
67.93000, 0.176, 3.0, 1.7321
67.95000, 0.176, 4.0, 2.0000
67.97000, 0.176, 2.0, 1.4142
67.99000, 0.176, 2.0, 1.4142
68.01000, 0.176, 3.0, 1.7321
68.03000, 0.176, 10.0, 3.1623
68.05000, 0.176, 1.0, 1.0000
68.07000, 0.176, 0.0, 0.0000
68.09000, 0.176, 4.0, 2.0000
68.11000, 0.176, 4.0, 2.0000
68.13000, 0.176, 4.0, 2.0000
68.15000, 0.176, 5.0, 2.2361
68.17000, 0.176, 2.0, 1.4142
68.19000, 0.176, 1.0, 1.0000
68.21000, 0.176, 3.0, 1.7321
68.23000, 0.176, 4.0, 2.0000
68.25000, 0.176, 6.0, 2.4495
68.27000, 0.176, 4.0, 2.0000
68.29000, 0.176, 2.0, 1.4142
68.31000, 0.176, 1.0, 1.0000
68.33000, 0.176, 6.0, 2.4495
68.35000, 0.176, 3.0, 1.7321
68.37000, 0.176, 5.0, 2.2361
68.39000, 0.176, 8.0, 2.8284
68.41000, 0.176, 3.0, 1.7321
68.43000, 0.176, 5.0, 2.2361
68.45000, 0.176, 2.0, 1.4142
68.47000, 0.176, 2.0, 1.4142
68.49000, 0.176, 6.0, 2.4495
68.51000, 0.176, 3.0, 1.7321
68.53000, 0.176, 6.0, 2.4495
68.55000, 0.176, 6.0, 2.4495
68.57000, 0.176, 6.0, 2.4495
68.59000, 0.176, 5.0, 2.2361
68.61000, 0.176, 3.0, 1.7321
68.63000, 0.176, 4.0, 2.0000
68.65000, 0.176, 3.0, 1.7321
68.67000, 0.176, 5.0, 2.2361
68.69000, 0.176, 2.0, 1.4142
68.71000, 0.176, 2.0, 1.4142
68.73000, 0.176, 3.0, 1.7321
68.75000, 0.176, 1.0, 1.0000
68.77000, 0.176, 4.0, 2.0000
68.79000, 0.176, 5.0, 2.2361
68.81000, 0.176, 7.0, 2.6458
68.83000, 0.176, 3.0, 1.7321
68.85000, 0.176, 6.0, 2.4495
68.87000, 0.176, 4.0, 2.0000
68.89000, 0.176, 5.0, 2.2361
68.91000, 0.176, 1.0, 1.0000
68.93000, 0.176, 3.0, 1.7321
68.95000, 0.176, 6.0, 2.4495
68.97000, 0.176, 7.0, 2.6458
68.99000, 0.176, 4.0, 2.0000
69.01000, 0.176, 1.0, 1.0000
69.03000, 0.176, 4.0, 2.0000
69.05000, 0.176, 3.0, 1.7321
69.07000, 0.176, 5.0, 2.2361
69.09000, 0.176, 5.0, 2.2361
69.11000, 0.176, 3.0, 1.7321
69.13000, 0.176, 4.0, 2.0000
69.15000, 0.176, 0.0, 0.0000
69.17000, 0.176, 2.0, 1.4142
69.19000, 0.176, 1.0, 1.0000
69.21000, 0.176, 8.0, 2.8284
69.23000, 0.176, 5.0, 2.2361
69.25000, 0.176, 3.0, 1.7321
69.27000, 0.176, 4.0, 2.0000
69.29000, 0.176, 3.0, 1.7321
69.31000, 0.176, 4.0, 2.0000
69.33000, 0.176, 1.0, 1.0000
69.35000, 0.176, 5.0, 2.2361
69.37000, 0.176, 3.0, 1.7321
69.39000, 0.176, 1.0, 1.0000
69.41000, 0.176, 3.0, 1.7321
69.43000, 0.176, 2.0, 1.4142
69.45000, 0.176, 5.0, 2.2361
69.47000, 0.176, 5.0, 2.2361
69.49000, 0.176, 5.0, 2.2361
69.51000, 0.176, 5.0, 2.2361
69.53000, 0.176, 2.0, 1.4142
69.55000, 0.176, 3.0, 1.7321
69.57000, 0.176, 2.0, 1.4142
69.59000, 0.176, 3.0, 1.7321
69.61000, 0.176, 2.0, 1.4142
69.63000, 0.176, 3.0, 1.7321
69.65000, 0.176, 5.0, 2.2361
69.67000, 0.176, 6.0, 2.4495
69.69000, 0.176, 3.0, 1.7321
69.71000, 0.176, 3.0, 1.7321
69.73000, 0.176, 5.0, 2.2361
69.75000, 0.176, 6.0, 2.4495
69.77000, 0.176, 3.0, 1.7321
69.79000, 0.176, 1.0, 1.0000
69.81000, 0.176, 6.0, 2.4495
69.83000, 0.176, 5.0, 2.2361
69.85000, 0.176, 2.0, 1.4142
69.87000, 0.176, 5.0, 2.2361
69.89000, 0.176, 7.0, 2.6458
69.91000, 0.176, 6.0, 2.4495
69.93000, 0.176, 2.0, 1.4142
69.95000, 0.176, 4.0, 2.0000
69.97000, 0.176, 1.0, 1.0000
69.99000, 0.176, 4.0, 2.0000
70.01000, 0.176, 5.0, 2.2361
70.03000, 0.176, 3.0, 1.7321
70.05000, 0.176, 4.0, 2.0000
70.07000, 0.176, 6.0, 2.4495
70.09000, 0.176, 1.0, 1.0000
70.11000, 0.176, 6.0, 2.4495
70.13000, 0.176, 5.0, 2.2361
70.15000, 0.176, 2.0, 1.4142
70.17000, 0.176, 5.0, 2.2361
70.19000, 0.176, 2.0, 1.4142
70.21000, 0.176, 4.0, 2.0000
70.23000, 0.176, 6.0, 2.4495
70.25000, 0.176, 5.0, 2.2361
70.27000, 0.176, 4.0, 2.0000
70.29000, 0.176, 4.0, 2.0000
70.31000, 0.176, 1.0, 1.0000
70.33000, 0.176, 7.0, 2.6458
70.35000, 0.176, 0.0, 0.0000
70.37000, 0.176, 6.0, 2.4495
70.39000, 0.176, 10.0, 3.1623
70.41000, 0.176, 2.0, 1.4142
70.43000, 0.176, 6.0, 2.4495
70.45000, 0.176, 7.0, 2.6458
70.47000, 0.176, 8.0, 2.8284
70.49000, 0.176, 6.0, 2.4495
70.51000, 0.176, 2.0, 1.4142
70.53000, 0.176, 4.0, 2.0000
70.55000, 0.176, 4.0, 2.0000
70.57000, 0.176, 4.0, 2.0000
70.59000, 0.176, 4.0, 2.0000
70.61000, 0.176, 5.0, 2.2361
70.63000, 0.176, 3.0, 1.7321
70.65000, 0.176, 4.0, 2.0000
70.67000, 0.176, 0.0, 0.0000
70.69000, 0.176, 5.0, 2.2361
70.71000, 0.176, 3.0, 1.7321
70.73000, 0.176, 3.0, 1.7321
70.75000, 0.176, 5.0, 2.2361
70.77000, 0.176, 5.0, 2.2361
70.79000, 0.176, 9.0, 3.0000
70.81000, 0.176, 1.0, 1.0000
70.83000, 0.176, 4.0, 2.0000
70.85000, 0.176, 6.0, 2.4495
70.87000, 0.176, 8.0, 2.8284
70.89000, 0.176, 0.0, 0.0000
70.91000, 0.176, 3.0, 1.7321
70.93000, 0.176, 3.0, 1.7321
70.95000, 0.176, 4.0, 2.0000
70.97000, 0.176, 4.0, 2.0000
70.99000, 0.176, 3.0, 1.7321
71.01000, 0.176, 3.0, 1.7321
71.03000, 0.176, 5.0, 2.2361
71.05000, 0.176, 1.0, 1.0000
71.07000, 0.176, 2.0, 1.4142
71.09000, 0.176, 5.0, 2.2361
71.11000, 0.176, 4.0, 2.0000
71.13000, 0.176, 3.0, 1.7321
71.15000, 0.176, 3.0, 1.7321
71.17000, 0.176, 5.0, 2.2361
71.19000, 0.176, 6.0, 2.4495
71.21000, 0.176, 4.0, 2.0000
71.23000, 0.176, 3.0, 1.7321
71.25000, 0.176, 2.0, 1.4142
71.27000, 0.176, 3.0, 1.7321
71.29000, 0.176, 3.0, 1.7321
71.31000, 0.176, 5.0, 2.2361
71.33000, 0.176, 3.0, 1.7321
71.35000, 0.176, 3.0, 1.7321
71.37000, 0.176, 3.0, 1.7321
71.39000, 0.176, 3.0, 1.7321
71.41000, 0.176, 5.0, 2.2361
71.43000, 0.176, 6.0, 2.4495
71.45000, 0.176, 4.0, 2.0000
71.47000, 0.176, 2.0, 1.4142
71.49000, 0.176, 2.0, 1.4142
71.51000, 0.176, 4.0, 2.0000
71.53000, 0.176, 2.0, 1.4142
71.55000, 0.176, 3.0, 1.7321
71.57000, 0.176, 3.0, 1.7321
71.59000, 0.176, 5.0, 2.2361
71.61000, 0.176, 6.0, 2.4495
71.63000, 0.176, 6.0, 2.4495
71.65000, 0.176, 4.0, 2.0000
71.67000, 0.176, 2.0, 1.4142
71.69000, 0.176, 3.0, 1.7321
71.71000, 0.176, 6.0, 2.4495
71.73000, 0.176, 4.0, 2.0000
71.75000, 0.176, 5.0, 2.2361
71.77000, 0.176, 0.0, 0.0000
71.79000, 0.176, 3.0, 1.7321
71.81000, 0.176, 4.0, 2.0000
71.83000, 0.176, 6.0, 2.4495
71.85000, 0.176, 4.0, 2.0000
71.87000, 0.176, 5.0, 2.2361
71.89000, 0.176, 1.0, 1.0000
71.91000, 0.176, 2.0, 1.4142
71.93000, 0.176, 4.0, 2.0000
71.95000, 0.176, 4.0, 2.0000
71.97000, 0.176, 1.0, 1.0000
71.99000, 0.176, 1.0, 1.0000
72.01000, 0.176, 0.0, 0.0000
72.03000, 0.176, 5.0, 2.2361
72.05000, 0.176, 3.0, 1.7321
72.07000, 0.176, 2.0, 1.4142
72.09000, 0.176, 2.0, 1.4142
72.11000, 0.176, 3.0, 1.7321
72.13000, 0.176, 3.0, 1.7321
72.15000, 0.176, 4.0, 2.0000
72.17000, 0.176, 1.0, 1.0000
72.19000, 0.176, 2.0, 1.4142
72.21000, 0.176, 1.0, 1.0000
72.23000, 0.176, 2.0, 1.4142
72.25000, 0.176, 11.0, 3.3166
72.27000, 0.176, 4.0, 2.0000
72.29000, 0.176, 2.0, 1.4142
72.31000, 0.176, 7.0, 2.6458
72.33000, 0.176, 2.0, 1.4142
72.35000, 0.176, 4.0, 2.0000
72.37000, 0.176, 2.0, 1.4142
72.39000, 0.176, 2.0, 1.4142
72.41000, 0.176, 5.0, 2.2361
72.43000, 0.176, 5.0, 2.2361
72.45000, 0.176, 2.0, 1.4142
72.47000, 0.176, 8.0, 2.8284
72.49000, 0.176, 3.0, 1.7321
72.51000, 0.176, 6.0, 2.4495
72.53000, 0.176, 2.0, 1.4142
72.55000, 0.176, 3.0, 1.7321
72.57000, 0.176, 3.0, 1.7321
72.59000, 0.176, 2.0, 1.4142
72.61000, 0.176, 5.0, 2.2361
72.63000, 0.176, 5.0, 2.2361
72.65000, 0.176, 4.0, 2.0000
72.67000, 0.176, 3.0, 1.7321
72.69000, 0.176, 3.0, 1.7321
72.71000, 0.176, 3.0, 1.7321
72.73000, 0.176, 2.0, 1.4142
72.75000, 0.176, 5.0, 2.2361
72.77000, 0.176, 6.0, 2.4495
72.79000, 0.176, 4.0, 2.0000
72.81000, 0.176, 3.0, 1.7321
72.83000, 0.176, 2.0, 1.4142
72.85000, 0.176, 2.0, 1.4142
72.87000, 0.176, 5.0, 2.2361
72.89000, 0.176, 4.0, 2.0000
72.91000, 0.176, 3.0, 1.7321
72.93000, 0.176, 1.0, 1.0000
72.95000, 0.176, 3.0, 1.7321
72.97000, 0.176, 3.0, 1.7321
72.99000, 0.176, 4.0, 2.0000
73.01000, 0.176, 1.0, 1.0000
73.03000, 0.176, 6.0, 2.4495
73.05000, 0.176, 1.0, 1.0000
73.07000, 0.176, 4.0, 2.0000
73.09000, 0.176, 4.0, 2.0000
73.11000, 0.176, 1.0, 1.0000
73.13000, 0.176, 4.0, 2.0000
73.15000, 0.176, 4.0, 2.0000
73.17000, 0.176, 0.0, 0.0000
73.19000, 0.176, 4.0, 2.0000
73.21000, 0.176, 11.0, 3.3166
73.23000, 0.176, 4.0, 2.0000
73.25000, 0.176, 2.0, 1.4142
73.27000, 0.176, 6.0, 2.4495
73.29000, 0.176, 9.0, 3.0000
73.31000, 0.176, 3.0, 1.7321
73.33000, 0.176, 4.0, 2.0000
73.35000, 0.176, 3.0, 1.7321
73.37000, 0.176, 5.0, 2.2361
73.39000, 0.176, 4.0, 2.0000
73.41000, 0.176, 6.0, 2.4495
73.43000, 0.176, 4.0, 2.0000
73.45000, 0.176, 4.0, 2.0000
73.47000, 0.176, 4.0, 2.0000
73.49000, 0.176, 8.0, 2.8284
73.51000, 0.176, 4.0, 2.0000
73.53000, 0.176, 7.0, 2.6458
73.55000, 0.176, 3.0, 1.7321
73.57000, 0.176, 3.0, 1.7321
73.59000, 0.176, 8.0, 2.8284
73.61000, 0.176, 3.0, 1.7321
73.63000, 0.176, 2.0, 1.4142
73.65000, 0.176, 1.0, 1.0000
73.67000, 0.176, 6.0, 2.4495
73.69000, 0.176, 5.0, 2.2361
73.71000, 0.176, 1.0, 1.0000
73.73000, 0.176, 6.0, 2.4495
73.75000, 0.176, 5.0, 2.2361
73.77000, 0.176, 7.0, 2.6458
73.79000, 0.176, 4.0, 2.0000
73.81000, 0.176, 4.0, 2.0000
73.83000, 0.176, 5.0, 2.2361
73.85000, 0.176, 5.0, 2.2361
73.87000, 0.176, 5.0, 2.2361
73.89000, 0.176, 8.0, 2.8284
73.91000, 0.176, 6.0, 2.4495
73.93000, 0.176, 4.0, 2.0000
73.95000, 0.176, 7.0, 2.6458
73.97000, 0.176, 7.0, 2.6458
73.99000, 0.176, 4.0, 2.0000
74.01000, 0.176, 2.0, 1.4142
74.03000, 0.176, 6.0, 2.4495
74.05000, 0.176, 5.0, 2.2361
74.07000, 0.176, 1.0, 1.0000
74.09000, 0.176, 3.0, 1.7321
74.11000, 0.176, 7.0, 2.6458
74.13000, 0.176, 8.0, 2.8284
74.15000, 0.176, 5.0, 2.2361
74.17000, 0.176, 2.0, 1.4142
74.19000, 0.176, 5.0, 2.2361
74.21000, 0.176, 3.0, 1.7321
74.23000, 0.176, 6.0, 2.4495
74.25000, 0.176, 4.0, 2.0000
74.27000, 0.176, 13.0, 3.6056
74.29000, 0.176, 9.0, 3.0000
74.31000, 0.176, 5.0, 2.2361
74.33000, 0.176, 7.0, 2.6458
74.35000, 0.176, 13.0, 3.6056
74.37000, 0.176, 7.0, 2.6458
74.39000, 0.176, 9.0, 3.0000
74.41000, 0.176, 10.0, 3.1623
74.43000, 0.176, 4.0, 2.0000
74.45000, 0.176, 8.0, 2.8284
74.47000, 0.176, 8.0, 2.8284
74.49000, 0.176, 11.0, 3.3166
74.51000, 0.176, 7.0, 2.6458
74.53000, 0.176, 8.0, 2.8284
74.55000, 0.176, 12.0, 3.4641
74.57000, 0.176, 10.0, 3.1623
74.59000, 0.176, 19.0, 4.3589
74.61000, 0.176, 11.0, 3.3166
74.63000, 0.176, 16.0, 4.0000
74.65000, 0.176, 21.0, 4.5826
74.67000, 0.176, 12.0, 3.4641
74.69000, 0.176, 19.0, 4.3589
74.71000, 0.176, 24.0, 4.8990
74.73000, 0.176, 31.0, 5.5678
74.75000, 0.176, 23.0, 4.7958
74.77000, 0.176, 40.0, 6.3246
74.79000, 0.176, 65.0, 8.0623
74.81000, 0.176, 75.0, 8.6603
74.83000, 0.176, 92.0, 9.5917
74.85000, 0.176, 102.0, 10.0995
74.87000, 0.176, 139.0, 11.7898
74.89000, 0.176, 261.0, 16.1555
74.91000, 0.176, 546.0, 23.3666
74.93000, 0.176, 2165.0, 46.5296
74.95000, 0.176, 9830.0, 99.1464
74.97000, 0.176, 46546.0, 215.7452
74.99000, 0.176, 174470.0, 417.6961
75.01000, 0.176, 276733.0, 526.0542
75.03000, 0.176, 101083.0, 317.9355
75.05000, 0.176, 25369.0, 159.2765
75.07000, 0.176, 11775.0, 108.5127
75.09000, 0.176, 6850.0, 82.7647
75.11000, 0.176, 4442.0, 66.6483
75.13000, 0.176, 2867.0, 53.5444
75.15000, 0.176, 2054.0, 45.3211
75.17000, 0.176, 1509.0, 38.8458
75.19000, 0.176, 1180.0, 34.3511
75.21000, 0.176, 948.0, 30.7896
75.23000, 0.176, 679.0, 26.0576
75.25000, 0.176, 435.0, 20.8567
75.27000, 0.176, 273.0, 16.5227
75.29000, 0.176, 193.0, 13.8924
75.31000, 0.176, 153.0, 12.3693
75.33000, 0.176, 113.0, 10.6301
75.35000, 0.176, 90.0, 9.4868
75.37000, 0.176, 70.0, 8.3666
75.39000, 0.176, 43.0, 6.5574
75.41000, 0.176, 30.0, 5.4772
75.43000, 0.176, 34.0, 5.8310
75.45000, 0.176, 17.0, 4.1231
75.47000, 0.176, 18.0, 4.2426
75.49000, 0.176, 11.0, 3.3166
75.51000, 0.176, 14.0, 3.7417
75.53000, 0.176, 10.0, 3.1623
75.55000, 0.176, 11.0, 3.3166
75.57000, 0.176, 5.0, 2.2361
75.59000, 0.176, 13.0, 3.6056
75.61000, 0.176, 9.0, 3.0000
75.63000, 0.176, 5.0, 2.2361
75.65000, 0.176, 10.0, 3.1623
75.67000, 0.176, 12.0, 3.4641
75.69000, 0.176, 4.0, 2.0000
75.71000, 0.176, 9.0, 3.0000
75.73000, 0.176, 8.0, 2.8284
75.75000, 0.176, 4.0, 2.0000
75.77000, 0.176, 4.0, 2.0000
75.79000, 0.176, 7.0, 2.6458
75.81000, 0.176, 3.0, 1.7321
75.83000, 0.176, 4.0, 2.0000
75.85000, 0.176, 4.0, 2.0000
75.87000, 0.176, 13.0, 3.6056
75.89000, 0.176, 9.0, 3.0000
75.91000, 0.176, 2.0, 1.4142
75.93000, 0.176, 5.0, 2.2361
75.95000, 0.176, 6.0, 2.4495
75.97000, 0.176, 9.0, 3.0000
75.99000, 0.176, 2.0, 1.4142
76.01000, 0.176, 6.0, 2.4495
76.03000, 0.176, 6.0, 2.4495
76.05000, 0.176, 5.0, 2.2361
76.07000, 0.176, 3.0, 1.7321
76.09000, 0.176, 3.0, 1.7321
76.11000, 0.176, 7.0, 2.6458
76.13000, 0.176, 7.0, 2.6458
76.15000, 0.176, 5.0, 2.2361
76.17000, 0.176, 3.0, 1.7321
76.19000, 0.176, 3.0, 1.7321
76.21000, 0.176, 5.0, 2.2361
76.23000, 0.176, 9.0, 3.0000
76.25000, 0.176, 1.0, 1.0000
76.27000, 0.176, 5.0, 2.2361
76.29000, 0.176, 8.0, 2.8284
76.31000, 0.176, 4.0, 2.0000
76.33000, 0.176, 7.0, 2.6458
76.35000, 0.176, 5.0, 2.2361
76.37000, 0.176, 4.0, 2.0000
76.39000, 0.176, 3.0, 1.7321
76.41000, 0.176, 6.0, 2.4495
76.43000, 0.176, 7.0, 2.6458
76.45000, 0.176, 6.0, 2.4495
76.47000, 0.176, 5.0, 2.2361
76.49000, 0.176, 3.0, 1.7321
76.51000, 0.176, 8.0, 2.8284
76.53000, 0.176, 4.0, 2.0000
76.55000, 0.176, 8.0, 2.8284
76.57000, 0.176, 6.0, 2.4495
76.59000, 0.176, 4.0, 2.0000
76.61000, 0.176, 11.0, 3.3166
76.63000, 0.176, 2.0, 1.4142
76.65000, 0.176, 8.0, 2.8284
76.67000, 0.176, 3.0, 1.7321
76.69000, 0.176, 6.0, 2.4495
76.71000, 0.176, 1.0, 1.0000
76.73000, 0.176, 2.0, 1.4142
76.75000, 0.176, 3.0, 1.7321
76.77000, 0.176, 4.0, 2.0000
76.79000, 0.176, 5.0, 2.2361
76.81000, 0.176, 4.0, 2.0000
76.83000, 0.176, 5.0, 2.2361
76.85000, 0.176, 5.0, 2.2361
76.87000, 0.176, 5.0, 2.2361
76.89000, 0.176, 6.0, 2.4495
76.91000, 0.176, 3.0, 1.7321
76.93000, 0.176, 2.0, 1.4142
76.95000, 0.176, 4.0, 2.0000
76.97000, 0.176, 5.0, 2.2361
76.99000, 0.176, 4.0, 2.0000
77.01000, 0.176, 3.0, 1.7321
77.03000, 0.176, 4.0, 2.0000
77.05000, 0.176, 0.0, 0.0000
77.07000, 0.176, 4.0, 2.0000
77.09000, 0.176, 3.0, 1.7321
77.11000, 0.176, 3.0, 1.7321
77.13000, 0.176, 7.0, 2.6458
77.15000, 0.176, 5.0, 2.2361
77.17000, 0.176, 4.0, 2.0000
77.19000, 0.176, 5.0, 2.2361
77.21000, 0.176, 2.0, 1.4142
77.23000, 0.176, 0.0, 0.0000
77.25000, 0.176, 5.0, 2.2361
77.27000, 0.176, 2.0, 1.4142
77.29000, 0.176, 4.0, 2.0000
77.31000, 0.176, 3.0, 1.7321
77.33000, 0.176, 4.0, 2.0000
77.35000, 0.176, 3.0, 1.7321
77.37000, 0.176, 3.0, 1.7321
77.39000, 0.176, 4.0, 2.0000
77.41000, 0.176, 5.0, 2.2361
77.43000, 0.176, 2.0, 1.4142
77.45000, 0.176, 1.0, 1.0000
77.47000, 0.176, 4.0, 2.0000
77.49000, 0.176, 7.0, 2.6458
77.51000, 0.176, 7.0, 2.6458
77.53000, 0.176, 4.0, 2.0000
77.55000, 0.176, 6.0, 2.4495
77.57000, 0.176, 4.0, 2.0000
77.59000, 0.176, 1.0, 1.0000
77.61000, 0.176, 3.0, 1.7321
77.63000, 0.176, 7.0, 2.6458
77.65000, 0.176, 9.0, 3.0000
77.67000, 0.176, 2.0, 1.4142
77.69000, 0.176, 4.0, 2.0000
77.71000, 0.176, 5.0, 2.2361
77.73000, 0.176, 4.0, 2.0000
77.75000, 0.176, 0.0, 0.0000
77.77000, 0.176, 3.0, 1.7321
77.79000, 0.176, 5.0, 2.2361
77.81000, 0.176, 1.0, 1.0000
77.83000, 0.176, 6.0, 2.4495
77.85000, 0.176, 5.0, 2.2361
77.87000, 0.176, 8.0, 2.8284
77.89000, 0.176, 2.0, 1.4142
77.91000, 0.176, 6.0, 2.4495
77.93000, 0.176, 5.0, 2.2361
77.95000, 0.176, 1.0, 1.0000
77.97000, 0.176, 1.0, 1.0000
77.99000, 0.176, 7.0, 2.6458
78.01000, 0.176, 1.0, 1.0000
78.03000, 0.176, 2.0, 1.4142
78.05000, 0.176, 3.0, 1.7321
78.07000, 0.176, 4.0, 2.0000
78.09000, 0.176, 2.0, 1.4142
78.11000, 0.176, 4.0, 2.0000
78.13000, 0.176, 4.0, 2.0000
78.15000, 0.176, 6.0, 2.4495
78.17000, 0.176, 6.0, 2.4495
78.19000, 0.176, 3.0, 1.7321
78.21000, 0.176, 2.0, 1.4142
78.23000, 0.176, 2.0, 1.4142
78.25000, 0.176, 3.0, 1.7321
78.27000, 0.176, 7.0, 2.6458
78.29000, 0.176, 4.0, 2.0000
78.31000, 0.176, 7.0, 2.6458
78.33000, 0.176, 7.0, 2.6458
78.35000, 0.176, 5.0, 2.2361
78.37000, 0.176, 3.0, 1.7321
78.39000, 0.176, 4.0, 2.0000
78.41000, 0.176, 2.0, 1.4142
78.43000, 0.176, 3.0, 1.7321
78.45000, 0.176, 6.0, 2.4495
78.47000, 0.176, 4.0, 2.0000
78.49000, 0.176, 2.0, 1.4142
78.51000, 0.176, 4.0, 2.0000
78.53000, 0.176, 8.0, 2.8284
78.55000, 0.176, 1.0, 1.0000
78.57000, 0.176, 2.0, 1.4142
78.59000, 0.176, 3.0, 1.7321
78.61000, 0.176, 1.0, 1.0000
78.63000, 0.176, 5.0, 2.2361
78.65000, 0.176, 2.0, 1.4142
78.67000, 0.176, 1.0, 1.0000
78.69000, 0.176, 4.0, 2.0000
78.71000, 0.176, 3.0, 1.7321
78.73000, 0.176, 4.0, 2.0000
78.75000, 0.176, 5.0, 2.2361
78.77000, 0.176, 3.0, 1.7321
78.79000, 0.176, 1.0, 1.0000
78.81000, 0.176, 1.0, 1.0000
78.83000, 0.176, 6.0, 2.4495
78.85000, 0.176, 6.0, 2.4495
78.87000, 0.176, 4.0, 2.0000
78.89000, 0.176, 1.0, 1.0000
78.91000, 0.176, 4.0, 2.0000
78.93000, 0.176, 0.0, 0.0000
78.95000, 0.176, 6.0, 2.4495
78.97000, 0.176, 6.0, 2.4495
78.99000, 0.176, 4.0, 2.0000
79.01000, 0.176, 6.0, 2.4495
79.03000, 0.176, 0.0, 0.0000
79.05000, 0.176, 4.0, 2.0000
79.07000, 0.176, 3.0, 1.7321
79.09000, 0.176, 3.0, 1.7321
79.11000, 0.176, 5.0, 2.2361
79.13000, 0.176, 2.0, 1.4142
79.15000, 0.176, 0.0, 0.0000
79.17000, 0.176, 2.0, 1.4142
79.19000, 0.176, 5.0, 2.2361
79.21000, 0.176, 5.0, 2.2361
79.23000, 0.176, 3.0, 1.7321
79.25000, 0.176, 5.0, 2.2361
79.27000, 0.176, 1.0, 1.0000
79.29000, 0.176, 4.0, 2.0000
79.31000, 0.176, 4.0, 2.0000
79.33000, 0.176, 3.0, 1.7321
79.35000, 0.176, 3.0, 1.7321
79.37000, 0.176, 5.0, 2.2361
79.39000, 0.176, 3.0, 1.7321
79.41000, 0.176, 2.0, 1.4142
79.43000, 0.176, 1.0, 1.0000
79.45000, 0.176, 1.0, 1.0000
79.47000, 0.176, 9.0, 3.0000
79.49000, 0.176, 11.0, 3.3166
79.51000, 0.176, 6.0, 2.4495
79.53000, 0.176, 10.0, 3.1623
79.55000, 0.176, 3.0, 1.7321
